,customer,state,response,coverage,education,effective_to_date,employment_status,gender,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,policy_type,policy_number
5631,RJ39700,Oregon,No,Basic,Bachelor,2011-02-07,Medical Leave,M,Urban,Single,Offer1,Call Center,Four-Door Car,Medsize,Personal,L3
5632,LO40410,Oregon,Yes,Basic,Doctor,2011-01-27,Disabled,F,Suburban,Divorced,Offer2,Branch,Two-Door Car,Medsize,Personal,L3
5633,SX85653,Arizona,No,Extended,Doctor,2011-01-25,Employed,F,Suburban,Married,Offer2,Agent,SUV,Medsize,Personal,L3
5634,PH91033,Oregon,No,Extended,College,2011-01-25,Employed,M,Urban,Married,Offer1,Web,Sports Car,Medsize,Personal,L2
5635,LC69427,Oregon,No,Basic,College,2011-01-21,Employed,F,Suburban,Single,Offer4,Branch,Four-Door Car,Small,Corporate,L3
5636,MZ85889,California,No,Basic,Master,2011-02-26,Employed,F,Rural,Divorced,Offer2,Call Center,Two-Door Car,Large,Corporate,L2
5637,GL82358,Nevada,Yes,Basic,High School or Below,2011-02-14,Employed,F,Rural,Single,Offer2,Agent,Four-Door Car,Medsize,Corporate,L3
5638,AM94127,Oregon,No,Basic,College,2011-02-16,Employed,M,Rural,Single,Offer1,Branch,Four-Door Car,Medsize,Corporate,L3
5639,TO19482,Oregon,No,Basic,High School or Below,2011-02-12,Employed,M,Suburban,Married,Offer4,Branch,Two-Door Car,Medsize,Personal,L2
5640,WA68850,Arizona,No,Basic,High School or Below,2011-02-09,Employed,M,Suburban,Married,Offer3,Agent,SUV,Medsize,Personal,L2
5641,ER97256,Arizona,Yes,Basic,College,2011-02-24,Employed,F,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L3
5642,CK85904,California,Yes,Basic,High School or Below,2011-02-23,Disabled,F,Suburban,Married,Offer2,Agent,SUV,Small,Corporate,L3
5643,GH30325,Oregon,No,Basic,College,2011-01-13,Employed,M,Suburban,Married,Offer3,Branch,Four-Door Car,Medsize,Personal,L2
5644,LG98245,Nevada,No,Basic,Bachelor,2011-01-10,Unemployed,M,Suburban,Single,Offer1,Agent,SUV,Medsize,Personal,L3
5645,KW31376,Oregon,No,Basic,High School or Below,2011-02-18,Unemployed,F,Suburban,Single,Offer2,Agent,Luxury Car,Large,Corporate,L3
5646,XZ45224,Oregon,No,Basic,College,2011-02-12,Employed,F,Suburban,Divorced,Offer1,Agent,Two-Door Car,Medsize,Corporate,L3
5647,HD56196,Oregon,No,Extended,Doctor,2011-01-24,Employed,F,Rural,Married,Offer2,Agent,Two-Door Car,Small,Corporate,L1
5648,EM39400,Nevada,No,Basic,Bachelor,2011-02-27,Employed,M,Urban,Divorced,Offer2,Branch,Four-Door Car,Medsize,Personal,L3
5649,FP39090,Oregon,Yes,Basic,Bachelor,2011-01-26,Medical Leave,M,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,Special,L2
5650,CE17166,California,No,Extended,College,2011-01-06,Employed,M,Suburban,Divorced,Offer1,Agent,Four-Door Car,Small,Personal,L2
5651,HF67477,Washington,No,Basic,High School or Below,2011-01-26,Disabled,M,Suburban,Married,Offer1,Branch,Luxury Car,Medsize,Personal,L2
5652,GJ79432,Nevada,Yes,Extended,High School or Below,2011-01-12,Employed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal,L3
5653,ZE17448,Oregon,No,Extended,College,2011-02-04,Employed,M,Urban,Divorced,Offer2,Agent,Four-Door Car,Medsize,Personal,L1
5654,SK65854,Nevada,No,Basic,College,2011-01-30,Employed,F,Suburban,Married,Offer3,Branch,Four-Door Car,Medsize,Personal,L1
5655,RT23641,Oregon,No,Extended,High School or Below,2011-01-17,Employed,F,Urban,Married,Offer1,Branch,SUV,Medsize,Personal,L3
5656,PY79113,California,No,Basic,Master,2011-01-24,Employed,M,Urban,Married,Offer4,Call Center,Four-Door Car,Small,Corporate,L3
5657,EP61197,Oregon,No,Premium,Master,2011-01-05,Employed,F,Suburban,Married,Offer3,Call Center,Four-Door Car,Small,Personal,L3
5658,IL12516,Oregon,No,Basic,Bachelor,2011-01-08,Medical Leave,F,Suburban,Married,Offer4,Web,Four-Door Car,Medsize,Corporate,L2
5659,BF55854,Nevada,No,Premium,College,2011-01-16,Employed,F,Suburban,Married,Offer2,Call Center,Luxury Car,Small,Personal,L3
5660,GP19791,California,No,Basic,College,2011-02-12,Employed,F,Suburban,Married,Offer2,Agent,Two-Door Car,Small,Personal,L3
5661,II16403,California,No,Basic,College,2011-02-13,Employed,F,Rural,Single,Offer1,Branch,Luxury SUV,Medsize,Personal,L3
5662,SS28002,Arizona,No,Basic,High School or Below,2011-01-30,Employed,F,Urban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal,L3
5663,VT97066,Nevada,No,Extended,High School or Below,2011-01-07,Unemployed,M,Suburban,Single,Offer2,Call Center,Two-Door Car,Medsize,Personal,L3
5664,FH97700,Washington,No,Premium,Bachelor,2011-01-18,Employed,F,Rural,Single,Offer3,Agent,Two-Door Car,Small,Personal,L2
5665,NB96938,Oregon,No,Basic,College,2011-02-11,Medical Leave,M,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
5666,HY32811,California,No,Basic,Bachelor,2011-01-10,Employed,F,Urban,Single,Offer3,Branch,Four-Door Car,Small,Personal,L2
5667,MB69465,Arizona,No,Extended,High School or Below,2011-01-26,Unemployed,M,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,Personal,L3
5668,LE12086,Oregon,No,Basic,College,2011-01-20,Employed,F,Urban,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal,L1
5669,IO89174,Oregon,No,Basic,Bachelor,2011-02-09,Employed,F,Suburban,Single,Offer1,Branch,SUV,Medsize,Personal,L3
5670,DB26077,Arizona,No,Extended,High School or Below,2011-01-05,Retired,F,Suburban,Married,Offer3,Call Center,SUV,Medsize,Personal,L2
5671,NB98740,California,No,Basic,High School or Below,2011-01-18,Employed,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,Personal,L3
5672,EL82767,Arizona,No,Basic,College,2011-01-08,Unemployed,F,Suburban,Married,Offer3,Agent,SUV,Medsize,Personal,L3
5673,AK54675,California,No,Extended,Bachelor,2011-02-04,Employed,F,Suburban,Divorced,Offer4,Call Center,SUV,Large,Corporate,L2
5674,EW67766,California,No,Extended,College,2011-01-11,Unemployed,F,Suburban,Married,Offer1,Agent,SUV,Small,Personal,L2
5675,JS36743,California,No,Basic,Bachelor,2011-01-29,Employed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
5676,TV20901,California,No,Premium,College,2011-02-05,Employed,F,Suburban,Married,Offer3,Branch,Two-Door Car,Small,Special,L2
5677,LQ20969,California,No,Extended,Bachelor,2011-01-23,Employed,M,Urban,Married,Offer1,Branch,Four-Door Car,Large,Personal,L1
5678,BZ33435,Arizona,No,Basic,Bachelor,2011-02-26,Employed,F,Rural,Married,Offer1,Branch,Four-Door Car,Small,Corporate,L3
5679,OA55110,Arizona,No,Basic,Master,2011-02-27,Medical Leave,M,Urban,Divorced,Offer2,Agent,Four-Door Car,Medsize,Corporate,L2
5680,YJ42538,Arizona,No,Basic,Bachelor,2011-01-13,Employed,F,Suburban,Married,Offer4,Agent,Sports Car,Medsize,Personal,L3
5681,XB64207,Arizona,No,Basic,Bachelor,2011-01-08,Employed,F,Urban,Married,Offer1,Agent,SUV,Medsize,Personal,L1
5682,KZ80424,Washington,Yes,Basic,Bachelor,2011-01-27,Employed,M,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal,L2
5683,BC34309,California,No,Basic,Master,2011-02-02,Employed,F,Rural,Single,Offer1,Agent,Four-Door Car,Small,Personal,L2
5684,JC34468,California,No,Premium,High School or Below,2011-01-30,Employed,F,Urban,Married,Offer2,Call Center,Sports Car,Medsize,Special,L3
5685,ON34922,Oregon,No,Basic,High School or Below,2011-02-02,Employed,M,Urban,Married,Offer3,Branch,Four-Door Car,Small,Personal,L3
5686,MQ93707,Oregon,No,Basic,High School or Below,2011-02-09,Disabled,M,Suburban,Divorced,Offer2,Agent,Four-Door Car,Medsize,Personal,L2
5687,SY28542,Nevada,No,Extended,Bachelor,2011-02-06,Employed,F,Urban,Single,Offer3,Web,Four-Door Car,Medsize,Personal,L3
5688,RA29518,Washington,No,Extended,Master,2011-02-24,Employed,M,Rural,Married,Offer1,Branch,SUV,Medsize,Special,L3
5689,No34698,Oregon,No,Basic,Bachelor,2011-01-17,Employed,M,Rural,Married,Offer1,Branch,SUV,Medsize,Corporate,L2
5690,VK37392,Arizona,No,Extended,College,2011-02-03,Employed,M,Urban,Married,Offer1,Branch,Four-Door Car,Small,Personal,L1
5691,LJ43082,Oregon,No,Basic,College,2011-02-04,Unemployed,F,Rural,Divorced,Offer3,Call Center,Two-Door Car,Large,Personal,L3
5692,FI90697,Oregon,No,Extended,Bachelor,2011-02-19,Employed,M,Urban,Married,Offer2,Agent,SUV,Medsize,Personal,L3
5693,DR93103,Arizona,No,Basic,Master,2011-02-26,Employed,F,Rural,Married,Offer1,Agent,Two-Door Car,Medsize,Personal,L2
5694,XR37151,California,No,Extended,Bachelor,2011-02-27,Unemployed,F,Suburban,Single,Offer2,Branch,Sports Car,Medsize,Personal,L2
5695,ZZ43513,California,No,Basic,High School or Below,2011-01-19,Employed,M,Urban,Married,Offer4,Agent,SUV,Medsize,Personal,L2
5696,QW81912,California,No,Extended,High School or Below,2011-01-01,Employed,F,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L1
5697,AZ50087,California,No,Extended,Bachelor,2011-02-21,Employed,M,Suburban,Married,Offer2,Branch,Two-Door Car,Large,Personal,L2
5698,HQ87008,California,No,Basic,Bachelor,2011-01-02,Employed,F,Suburban,Married,Offer2,Agent,Two-Door Car,Large,Personal,L2
5699,FM30352,Oregon,No,Premium,High School or Below,2011-01-14,Unemployed,F,Suburban,Single,Offer3,Agent,Luxury Car,Medsize,Personal,L3
5700,PD30266,California,No,Extended,College,2011-02-10,Employed,F,Urban,Married,Offer1,Branch,SUV,Medsize,Special,L1
5701,GA50461,Oregon,Yes,Extended,Bachelor,2011-01-10,Medical Leave,F,Suburban,Married,Offer2,Agent,SUV,Small,Personal,L1
5702,FY84962,California,No,Extended,High School or Below,2011-02-19,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal,L2
5703,GT14584,Oregon,No,Basic,College,2011-02-18,Employed,F,Rural,Married,Offer4,Call Center,SUV,Medsize,Personal,L2
5704,IA87250,Arizona,No,Basic,Master,2011-02-07,Employed,F,Rural,Divorced,Offer4,Branch,Four-Door Car,Medsize,Personal,L2
5705,MM67983,Oregon,No,Basic,Bachelor,2011-01-17,Employed,M,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L1
5706,MW40110,California,No,Basic,Bachelor,2011-01-15,Unemployed,M,Suburban,Single,Offer2,Agent,Four-Door Car,Medsize,Personal,L3
5707,SH93005,California,Yes,Extended,College,2011-02-23,Retired,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal,L3
5708,KD69941,California,No,Extended,Bachelor,2011-01-11,Unemployed,M,Suburban,Single,Offer3,Branch,SUV,Medsize,Personal,L3
5709,JV38934,Washington,No,Basic,Bachelor,2011-01-02,Unemployed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal,L3
5710,XI16714,Arizona,No,Basic,High School or Below,2011-02-19,Unemployed,F,Suburban,Single,Offer4,Web,Four-Door Car,Medsize,Corporate,L1
5711,DG68667,Arizona,No,Basic,Doctor,2011-02-01,Medical Leave,M,Suburban,Divorced,Offer1,Branch,SUV,Medsize,Personal,L3
5712,AR40217,Oregon,No,Basic,High School or Below,2011-02-19,Employed,F,Urban,Divorced,Offer3,Agent,Two-Door Car,Medsize,Personal,L3
5713,IM73868,Oregon,No,Premium,College,2011-01-27,Unemployed,M,Suburban,Single,Offer1,Branch,Sports Car,Medsize,Corporate,L2
5714,BR44176,California,Yes,Premium,High School or Below,2011-02-14,Employed,F,Suburban,Married,Offer2,Call Center,Two-Door Car,Small,Personal,L3
5715,MY51849,Oregon,No,Basic,Bachelor,2011-02-22,Unemployed,F,Suburban,Married,Offer1,Branch,Four-Door Car,Large,Personal,L3
5716,FQ61281,Oregon,No,Extended,High School or Below,2011-01-31,Employed,M,Suburban,Married,Offer1,Call Center,Luxury Car,Small,Personal,L3
5717,NJ72300,Oregon,No,Basic,Bachelor,2011-01-25,Unemployed,F,Suburban,Married,Offer2,Web,SUV,Small,Personal,L3
5718,YO81740,Oregon,No,Extended,Bachelor,2011-02-16,Unemployed,F,Suburban,Single,Offer1,Call Center,Four-Door Car,Small,Personal,L3
5719,WM25415,Oregon,No,Basic,High School or Below,2011-01-11,Employed,F,Urban,Divorced,Offer1,Agent,Two-Door Car,Medsize,Personal,L2
5720,GU41036,Oregon,No,Extended,High School or Below,2011-02-26,Disabled,M,Suburban,Married,Offer1,Branch,SUV,Medsize,Personal,L1
5721,NN66592,California,No,Basic,Bachelor,2011-02-18,Employed,M,Urban,Married,Offer3,Branch,Four-Door Car,Medsize,Personal,L2
5722,TO29918,California,No,Basic,High School or Below,2011-01-19,Unemployed,F,Suburban,Divorced,Offer1,Agent,Sports Car,Medsize,Personal,L2
5723,PF53601,Oregon,No,Basic,Bachelor,2011-01-09,Medical Leave,M,Suburban,Divorced,Offer1,Agent,Luxury SUV,Medsize,Special,L3
5724,TF61492,Washington,No,Extended,College,2011-01-09,Unemployed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal,L3
5725,PD52748,Oregon,No,Extended,High School or Below,2011-02-12,Unemployed,F,Suburban,Single,Offer1,Call Center,SUV,Medsize,Personal,L3
5726,TF68928,Arizona,No,Extended,Bachelor,2011-02-05,Disabled,M,Urban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal,L1
5727,VZ79366,California,Yes,Premium,College,2011-01-03,Employed,M,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L2
5728,SQ53118,California,No,Basic,College,2011-02-06,Employed,M,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L2
5729,QZ56257,Washington,No,Extended,High School or Below,2011-01-17,Unemployed,F,Suburban,Single,Offer1,Call Center,Luxury Car,Medsize,Personal,L2
5730,ZI34278,Arizona,No,Basic,Bachelor,2011-01-28,Medical Leave,F,Suburban,Single,Offer2,Web,Four-Door Car,Medsize,Personal,L1
5731,ZB82406,Oregon,No,Extended,Bachelor,2011-02-27,Unemployed,F,Suburban,Single,Offer2,Branch,Four-Door Car,Small,Personal,L1
5732,OP93305,California,No,Extended,High School or Below,2011-02-27,Employed,M,Suburban,Single,Offer4,Branch,Four-Door Car,Small,Personal,L3
5733,CK31454,Arizona,Yes,Basic,Bachelor,2011-01-26,Employed,F,Urban,Married,Offer2,Agent,Four-Door Car,Medsize,Special,L1
5734,FX81675,California,No,Basic,College,2011-01-29,Employed,F,Suburban,Divorced,Offer3,Agent,Four-Door Car,Small,Personal,L3
5735,BK85520,Oregon,No,Basic,College,2011-02-08,Employed,F,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Corporate,L3
5736,KB18303,California,Yes,Basic,College,2011-02-07,Employed,M,Urban,Married,Offer2,Agent,Sports Car,Medsize,Corporate,L1
5737,GX47381,California,Yes,Extended,High School or Below,2011-01-31,Unemployed,M,Suburban,Married,Offer1,Agent,SUV,Medsize,Corporate,L3
5738,RX31862,California,No,Extended,High School or Below,2011-01-24,Employed,M,Urban,Married,Offer4,Agent,Two-Door Car,Medsize,Personal,L2
5739,YQ58965,California,Yes,Extended,Bachelor,2011-01-03,Retired,F,Suburban,Divorced,Offer2,Call Center,Four-Door Car,Medsize,Personal,L3
5740,HG60406,California,No,Extended,College,2011-01-02,Unemployed,M,Suburban,Single,Offer3,Call Center,Four-Door Car,Medsize,Personal,L1
5741,BC52397,Arizona,No,Basic,College,2011-01-30,Employed,M,Rural,Married,Offer4,Branch,Two-Door Car,Medsize,Personal,L3
5742,AR69517,California,Yes,Basic,College,2011-01-03,Retired,M,Suburban,Divorced,Offer2,Web,Four-Door Car,Medsize,Corporate,L3
5743,JJ23168,Arizona,No,Basic,High School or Below,2011-01-25,Employed,F,Suburban,Married,Offer4,Branch,Four-Door Car,Small,Personal,L2
5744,NB39218,California,No,Premium,High School or Below,2011-01-27,Employed,M,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L2
5745,FP95606,Arizona,No,Extended,College,2011-01-29,Employed,F,Rural,Married,Offer3,Agent,Sports Car,Small,Personal,L3
5746,YP27180,California,No,Basic,College,2011-02-07,Employed,F,Rural,Divorced,Offer3,Call Center,SUV,Medsize,Personal,L2
5747,JK74110,California,No,Extended,High School or Below,2011-01-08,Employed,M,Urban,Married,Offer1,Branch,Four-Door Car,Medsize,Personal,L3
5748,MC85738,California,Yes,Extended,Bachelor,2011-02-27,Unemployed,F,Suburban,Divorced,Offer1,Call Center,SUV,Medsize,Personal,L3
5749,CE78778,Oregon,No,Premium,College,2011-01-12,Unemployed,F,Suburban,Single,Offer1,Web,Four-Door Car,Small,Personal,L3
5750,LT72149,Nevada,Yes,Premium,High School or Below,2011-01-26,Unemployed,M,Suburban,Married,Offer2,Web,SUV,Medsize,Personal,L2
5751,ZC89812,Arizona,No,Basic,Bachelor,2011-01-25,Unemployed,M,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Personal,L2
5752,GF68713,Oregon,No,Extended,Bachelor,2011-02-15,Employed,M,Suburban,Married,Offer3,Web,Four-Door Car,Large,Personal,L3
5753,HB23001,California,No,Premium,Bachelor,2011-01-04,Employed,M,Rural,Married,Offer2,Branch,Two-Door Car,Medsize,Personal,L2
5754,DH99299,California,Yes,Basic,College,2011-02-14,Employed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Large,Personal,L2
5755,RA61917,Washington,No,Basic,High School or Below,2011-01-24,Employed,F,Suburban,Single,Offer2,Branch,Four-Door Car,Medsize,Personal,L2
5756,KM65135,Oregon,No,Basic,College,2011-02-28,Disabled,M,Suburban,Single,Offer1,Branch,Four-Door Car,Small,Corporate,L3
5757,RR37482,Washington,No,Premium,High School or Below,2011-01-26,Employed,M,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
5758,WM24870,Nevada,No,Basic,College,2011-02-23,Employed,F,Rural,Divorced,Offer1,Branch,Two-Door Car,Medsize,Personal,L3
5759,EC78254,Washington,No,Basic,College,2011-02-10,Employed,F,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,Corporate,L3
5760,CQ19667,Oregon,No,Premium,Bachelor,2011-01-06,Employed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal,L3
5761,AY43037,Oregon,No,Basic,High School or Below,2011-02-18,Employed,M,Suburban,Single,Offer1,Branch,Luxury Car,Medsize,Corporate,L3
5762,GN36177,Nevada,No,Basic,Bachelor,2011-02-26,Employed,M,Suburban,Divorced,Offer4,Call Center,Two-Door Car,Small,Personal,L3
5763,VL36269,Washington,No,Basic,High School or Below,2011-01-25,Unemployed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Small,Special,L1
5764,UA58104,California,No,Basic,College,2011-01-13,Employed,F,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,Personal,L3
5765,GR12431,California,No,Basic,College,2011-01-15,Employed,F,Rural,Single,Offer2,Web,Sports Car,Medsize,Personal,L2
5766,IV37346,Oregon,No,Basic,College,2011-01-01,Employed,F,Suburban,Divorced,Offer1,Agent,Two-Door Car,Small,Corporate,L3
5767,VU99589,Arizona,Yes,Basic,High School or Below,2011-01-14,Employed,F,Suburban,Married,Offer2,Agent,Sports Car,Medsize,Personal,L3
5768,VV61641,Oregon,No,Premium,High School or Below,2011-02-27,Unemployed,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Personal,L1
5769,ZY26831,California,No,Extended,Bachelor,2011-01-21,Employed,F,Rural,Single,Offer1,Agent,Four-Door Car,Medsize,Corporate,L3
5770,IP84574,Oregon,No,Basic,College,2011-01-23,Employed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Small,Corporate,L3
5771,XF33416,Oregon,No,Premium,College,2011-01-22,Employed,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Small,Personal,L2
5772,PV62583,Nevada,No,Extended,College,2011-01-03,Medical Leave,M,Suburban,Married,Offer1,Web,SUV,Medsize,Personal,L3
5773,QK29271,California,No,Extended,Bachelor,2011-02-22,Unemployed,M,Suburban,Single,Offer2,Agent,Luxury Car,Medsize,Corporate,L1
5774,ZF58696,California,No,Extended,High School or Below,2011-02-07,Unemployed,M,Suburban,Single,Offer1,Agent,Sports Car,Medsize,Personal,L3
5775,PK37320,Oregon,No,Basic,Master,2011-01-06,Employed,F,Urban,Married,Offer3,Call Center,Two-Door Car,Medsize,Personal,L1
5776,EP35930,Oregon,No,Basic,Master,2011-01-09,Employed,F,Rural,Married,Offer3,Branch,Two-Door Car,Large,Personal,L3
5777,TS34391,Oregon,Yes,Basic,College,2011-02-05,Employed,M,Urban,Married,Offer1,Agent,SUV,Medsize,Personal,L2
5778,ST65635,Arizona,Yes,Basic,College,2011-01-24,Retired,F,Suburban,Married,Offer2,Branch,Two-Door Car,Large,Corporate,L3
5779,AQ25590,Washington,No,Extended,High School or Below,2011-02-05,Medical Leave,F,Suburban,Divorced,Offer1,Agent,Two-Door Car,Medsize,Personal,L2
5780,QK37708,California,No,Basic,Bachelor,2011-01-24,Employed,M,Suburban,Married,Offer2,Branch,SUV,Medsize,Personal,L3
5781,EY83434,Washington,No,Extended,High School or Below,2011-01-22,Unemployed,M,Suburban,Married,Offer2,Branch,SUV,Large,Personal,L3
5782,DQ55516,California,No,Extended,Bachelor,2011-02-04,Employed,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Corporate,L3
5783,KS72802,Oregon,No,Extended,Master,2011-01-17,Employed,F,Urban,Married,Offer2,Agent,Four-Door Car,Medsize,Corporate,L3
5784,PE32165,California,No,Basic,High School or Below,2011-02-17,Employed,F,Rural,Married,Offer4,Agent,Sports Car,Medsize,Corporate,L3
5785,XO78284,Arizona,No,Extended,Master,2011-01-20,Employed,M,Rural,Single,Offer1,Branch,Four-Door Car,Small,Personal,L3
5786,HS39343,Washington,No,Basic,Bachelor,2011-01-26,Disabled,F,Urban,Married,Offer1,Agent,Luxury Car,Medsize,Corporate,L3
5787,ZF77631,California,No,Basic,Master,2011-01-01,Employed,M,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,Personal,L2
5788,ZE60021,Nevada,No,Extended,High School or Below,2011-02-09,Medical Leave,F,Suburban,Married,Offer1,Web,Sports Car,Small,Corporate,L2
5789,IU15885,Washington,No,Basic,Bachelor,2011-02-27,Unemployed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Personal,L3
5790,HI16116,Oregon,No,Basic,Master,2011-01-31,Employed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Personal,L3
